node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
COX7C	MDH2	9606.ENSP00000425759	9606.ENSP00000327070	0	0	0	0	0.098	0	0	0	0.098
COX7C	STOML2	9606.ENSP00000425759	9606.ENSP00000348886	0	0	0	0	0.108	0	0	0	0.108
COX7C	HIST1H2AG	9606.ENSP00000425759	9606.ENSP00000352119	0	0	0	0	0	0	0	0	0.041
COX7C	MT-CO1	9606.ENSP00000425759	9606.ENSP00000354499	0	0	0	0	0.099	0.732	0	0	0.748
COX7C	MT-CO2	9606.ENSP00000425759	9606.ENSP00000354876	0	0	0	0	0.622	0.995	0	0	0.998
COX7C	MT-CO3	9606.ENSP00000425759	9606.ENSP00000354982	0	0	0	0	0.147	0.736	0	0	0.765
COX7C	PMPCA	9606.ENSP00000425759	9606.ENSP00000360782	0	0	0	0	0.080	0.408	0	0	0.432
COX7C	HIST1H2AK	9606.ENSP00000425759	9606.ENSP00000482431	0	0	0	0	0	0	0	0	0.041
COX7C	TIMM50	9606.ENSP00000425759	9606.ENSP00000445806	0	0	0	0	0.059	0	0	0	0.058
COX7C	MDH1	9606.ENSP00000425759	9606.ENSP00000438144	0	0	0	0	0.337	0	0	0	0.337
CPLX1	EEF1A2	9606.ENSP00000305613	9606.ENSP00000217182	0	0	0	0	0.308	0	0	0	0.308
CPLX1	RAB3A	9606.ENSP00000305613	9606.ENSP00000222256	0	0	0	0	0.465	0	0	0	0.465
CPLX1	STX1A	9606.ENSP00000305613	9606.ENSP00000222812	0	0	0	0	0.171	0.842	0	0	0.864
CPLX1	SNAP25	9606.ENSP00000305613	9606.ENSP00000254976	0	0	0	0	0.408	0.873	0	0	0.921
CPLX1	SYT1	9606.ENSP00000305613	9606.ENSP00000261205	0	0	0	0	0.493	0.775	0	0	0.881
CPLX1	SYN1	9606.ENSP00000305613	9606.ENSP00000295987	0	0	0	0	0.404	0	0	0	0.404
CPLX1	FAM222A	9606.ENSP00000305613	9606.ENSP00000443292	0	0	0	0	0.152	0	0	0	0.151
CPLX1	MT-CO3	9606.ENSP00000305613	9606.ENSP00000354982	0	0	0	0	0.066	0	0	0	0.065
CPLX1	OLIG2	9606.ENSP00000305613	9606.ENSP00000331040	0	0	0	0	0.169	0	0	0	0.169
CPLX1	SLC17A8	9606.ENSP00000305613	9606.ENSP00000316909	0	0	0	0	0.088	0	0	0	0.088
CPLX1	MAP2	9606.ENSP00000305613	9606.ENSP00000353508	0	0	0	0	0.184	0	0	0	0.184
CPLX1	MAB21L1	9606.ENSP00000305613	9606.ENSP00000369251	0	0	0	0	0.090	0	0	0	0.090
CPLX1	PLP1	9606.ENSP00000305613	9606.ENSP00000481006	0	0	0	0	0.215	0	0	0	0.215
CPLX1	MOG	9606.ENSP00000305613	9606.ENSP00000366095	0	0	0	0	0.170	0	0	0	0.170
CPLX1	SNCA	9606.ENSP00000305613	9606.ENSP00000338345	0	0	0	0	0.121	0	0	0	0.121
CPLX1	MBP	9606.ENSP00000305613	9606.ENSP00000380958	0	0	0	0	0.170	0	0	0	0.170
CPLX1	UQCRFS1	9606.ENSP00000305613	9606.ENSP00000306397	0	0	0	0	0	0	0	0	0.041
CPLX1	GFAP	9606.ENSP00000305613	9606.ENSP00000468500	0	0	0	0	0.297	0	0	0	0.297
CPLX1	TPPP	9606.ENSP00000305613	9606.ENSP00000353785	0	0	0	0	0.371	0	0	0	0.371
CPLX1	GABRA1	9606.ENSP00000305613	9606.ENSP00000393097	0	0	0	0	0.231	0	0	0	0.231
CPLX1	MAG	9606.ENSP00000305613	9606.ENSP00000376048	0	0	0	0	0.381	0	0	0	0.381
CPLX1	PPFIA3	9606.ENSP00000305613	9606.ENSP00000335614	0	0	0	0	0.305	0	0	0	0.305
CPLX1	RIMS1	9606.ENSP00000305613	9606.ENSP00000428417	0	0	0	0	0.194	0	0	0	0.194
CPLX1	UNC13B	9606.ENSP00000305613	9606.ENSP00000367756	0	0	0	0	0.111	0	0	0	0.111
CPLX1	SYN2	9606.ENSP00000305613	9606.ENSP00000480050	0	0	0	0	0.371	0	0	0	0.371
CPLX1	VAMP2	9606.ENSP00000305613	9606.ENSP00000314214	0	0	0	0	0.197	0.524	0	0	0.602
CTDSPL	UQCRC1	9606.ENSP00000273179	9606.ENSP00000203407	0	0	0	0	0.063	0.132	0	0	0.151
CTDSPL	GAPDH	9606.ENSP00000273179	9606.ENSP00000229239	0	0	0	0	0.062	0	0	0	0.061
CTDSPL	PMPCB	9606.ENSP00000273179	9606.ENSP00000249269	0	0	0	0	0.063	0.132	0	0	0.151
CTDSPL	TIMM10	9606.ENSP00000273179	9606.ENSP00000257245	0	0	0	0	0.063	0	0	0	0.062
CTDSPL	TIMM9	9606.ENSP00000273179	9606.ENSP00000378588	0	0	0	0	0.061	0	0	0	0.060
CTDSPL	PMPCA	9606.ENSP00000273179	9606.ENSP00000360782	0	0	0	0	0.063	0.132	0	0	0.151
CTDSPL	UQCRFS1	9606.ENSP00000273179	9606.ENSP00000306397	0	0	0	0	0.061	0.167	0	0	0.184
CTDSPL	MAG	9606.ENSP00000273179	9606.ENSP00000376048	0	0	0	0	0.053	0.186	0	0	0.196
CTDSPL	TIMM23	9606.ENSP00000273179	9606.ENSP00000464522	0	0	0	0	0.089	0.128	0	0	0.171
CTDSPL	SYN1	9606.ENSP00000273179	9606.ENSP00000295987	0	0	0	0	0	0	0	0	0.041
CTDSPL	RPL15	9606.ENSP00000273179	9606.ENSP00000309334	0	0	0	0	0.062	0	0	0	0.061
CTDSPL	MBP	9606.ENSP00000273179	9606.ENSP00000380958	0	0	0	0	0	0.933	0	0	0.933
CYB5R3	HSD17B10	9606.ENSP00000354468	9606.ENSP00000168216	0	0	0	0	0.061	0	0	0	0.060
CYB5R3	HBQ1	9606.ENSP00000354468	9606.ENSP00000199708	0	0	0	0	0.061	0.076	0	0	0.095
CYB5R3	UQCRC1	9606.ENSP00000354468	9606.ENSP00000203407	0	0	0	0	0.063	0.183	0	0	0.201
CYB5R3	TECR	9606.ENSP00000354468	9606.ENSP00000215567	0	0	0	0	0.145	0	0	0	0.145
CYB5R3	MAPK1	9606.ENSP00000354468	9606.ENSP00000215832	0	0	0	0	0.061	0.157	0	0	0.174
CYB5R3	GAPDH	9606.ENSP00000354468	9606.ENSP00000229239	0	0	0	0	0.080	0	0	0	0.079
CYB5R3	PMPCB	9606.ENSP00000354468	9606.ENSP00000249269	0	0	0	0	0.063	0.183	0	0	0.201
CYB5R3	HBA2	9606.ENSP00000354468	9606.ENSP00000251595	0	0	0	0	0.061	0.159	0	0	0.176
CYB5R3	VDAC1	9606.ENSP00000354468	9606.ENSP00000265333	0	0	0	0	0.061	0.079	0	0	0.098
CYB5R3	CYCS	9606.ENSP00000354468	9606.ENSP00000307786	0	0	0	0	0.085	0.379	0	0	0.407
CYB5R3	CYC1	9606.ENSP00000354468	9606.ENSP00000317159	0	0	0	0	0.131	0.165	0	0	0.243
CYB5R3	HBA1	9606.ENSP00000354468	9606.ENSP00000322421	0	0	0	0	0.061	0.455	0	0	0.466
CYB5R3	MDH2	9606.ENSP00000354468	9606.ENSP00000327070	0	0	0	0	0.064	0	0	0	0.063
CYB5R3	IDH2	9606.ENSP00000354468	9606.ENSP00000331897	0	0	0	0	0.065	0	0	0	0.064
CYB5R3	HBB	9606.ENSP00000354468	9606.ENSP00000333994	0	0	0	0	0.061	0.076	0	0	0.095
CYB5R3	PMPCA	9606.ENSP00000354468	9606.ENSP00000360782	0	0	0	0	0.061	0.134	0	0	0.152
CYB5R3	MDH1	9606.ENSP00000354468	9606.ENSP00000438144	0	0	0	0	0.109	0	0	0	0.109
CYB5R3	MBP	9606.ENSP00000354468	9606.ENSP00000380958	0	0	0	0	0	0	0	0	0.041
CYB5R3	HBG2	9606.ENSP00000354468	9606.ENSP00000369609	0	0	0	0	0.061	0.401	0	0	0.414
CYB5R3	HBE1	9606.ENSP00000354468	9606.ENSP00000369586	0	0	0	0	0.061	0.076	0	0	0.095
CYB5R3	HBD	9606.ENSP00000354468	9606.ENSP00000369654	0	0	0	0	0.061	0.076	0	0	0.095
CYC1	HSD17B10	9606.ENSP00000317159	9606.ENSP00000168216	0	0	0	0	0.105	0	0	0	0.105
CYC1	UQCRC1	9606.ENSP00000317159	9606.ENSP00000203407	0	0	0	0	0.942	0.948	0	0	0.996
CYC1	TECR	9606.ENSP00000317159	9606.ENSP00000215567	0	0	0	0	0.146	0	0	0	0.146
CYC1	PPIF	9606.ENSP00000317159	9606.ENSP00000225174	0	0	0	0	0.096	0	0	0	0.096
CYC1	GAPDH	9606.ENSP00000317159	9606.ENSP00000229239	0	0	0	0	0.212	0	0	0	0.212
CYC1	EHHADH	9606.ENSP00000317159	9606.ENSP00000231887	0	0	0	0	0.064	0	0	0	0.063
CYC1	GOT2	9606.ENSP00000317159	9606.ENSP00000245206	0	0	0	0	0.224	0	0	0	0.224
CYC1	PMPCB	9606.ENSP00000317159	9606.ENSP00000249269	0	0	0	0	0.800	0.755	0	0	0.948
CYC1	RPS16	9606.ENSP00000317159	9606.ENSP00000251453	0	0	0	0	0.210	0	0	0	0.210
CYC1	TIMM10	9606.ENSP00000317159	9606.ENSP00000257245	0	0	0	0	0.165	0	0	0	0.165
CYC1	RPL8	9606.ENSP00000317159	9606.ENSP00000262584	0	0	0	0	0.305	0	0	0	0.305
CYC1	VDAC1	9606.ENSP00000317159	9606.ENSP00000265333	0	0	0	0	0.473	0.363	0	0	0.650
CYC1	SPG7	9606.ENSP00000317159	9606.ENSP00000268704	0	0	0	0	0.091	0	0	0	0.091
CYC1	RPS11	9606.ENSP00000317159	9606.ENSP00000270625	0	0	0	0	0.165	0	0	0	0.165
CYC1	RPS27A	9606.ENSP00000317159	9606.ENSP00000272317	0	0	0	0	0.061	0	0	0	0.060
CYC1	RPS3	9606.ENSP00000317159	9606.ENSP00000278572	0	0	0	0	0.191	0	0	0	0.191
CYC1	UQCRFS1	9606.ENSP00000317159	9606.ENSP00000306397	0	0	0	0	0.930	0.973	0	0	0.998
CYC1	CYCS	9606.ENSP00000317159	9606.ENSP00000307786	0	0	0	0	0.848	0.875	0	0	0.980
CYC1	RPL15	9606.ENSP00000317159	9606.ENSP00000309334	0	0	0	0	0.154	0	0	0	0.153
CYC1	HADHA	9606.ENSP00000317159	9606.ENSP00000370023	0	0	0	0	0.109	0	0	0	0.109
CYC1	HADH	9606.ENSP00000317159	9606.ENSP00000474560	0	0	0	0	0.064	0	0	0	0.063
CYC1	IDH1	9606.ENSP00000317159	9606.ENSP00000390265	0	0	0	0	0.147	0	0	0	0.146
CYC1	IDH2	9606.ENSP00000317159	9606.ENSP00000331897	0	0	0	0	0.194	0	0	0	0.194
CYC1	STOML2	9606.ENSP00000317159	9606.ENSP00000348886	0	0	0	0	0.405	0	0	0	0.405
CYC1	MDH1	9606.ENSP00000317159	9606.ENSP00000438144	0	0	0	0	0.295	0	0	0	0.295
CYC1	PHB	9606.ENSP00000317159	9606.ENSP00000479488	0	0	0	0	0.283	0.363	0	0	0.524
CYC1	MT-CO1	9606.ENSP00000317159	9606.ENSP00000354499	0	0	0	0	0.102	0	0	0	0.102
CYC1	PHB2	9606.ENSP00000317159	9606.ENSP00000441875	0	0	0	0	0.682	0.363	0	0	0.789
CYC1	PMPCA	9606.ENSP00000317159	9606.ENSP00000360782	0	0	0	0	0.512	0.553	0	0	0.772
CYC1	TUFM	9606.ENSP00000317159	9606.ENSP00000322439	0	0	0	0	0.894	0	0	0	0.894
CYC1	MT-CO3	9606.ENSP00000317159	9606.ENSP00000354982	0	0	0	0	0.136	0.731	0	0	0.757
CYC1	TIMM9	9606.ENSP00000317159	9606.ENSP00000378588	0	0	0	0	0.071	0	0	0	0.070
CYC1	MDH2	9606.ENSP00000317159	9606.ENSP00000327070	0	0	0	0	0.917	0.050	0	0	0.918
CYC1	MT-CO2	9606.ENSP00000317159	9606.ENSP00000354876	0	0	0	0	0.175	0.732	0	0	0.769
CYC1	TIMM50	9606.ENSP00000317159	9606.ENSP00000445806	0	0	0	0	0.146	0	0	0	0.145
CYC1	SLC25A6	9606.ENSP00000317159	9606.ENSP00000370808	0	0	0	0	0.500	0.124	0	0	0.543
CYC1	TIMM23	9606.ENSP00000317159	9606.ENSP00000464522	0	0	0	0	0.487	0	0	0	0.487
CYCS	HSD17B10	9606.ENSP00000307786	9606.ENSP00000168216	0	0	0	0	0.082	0	0	0	0.082
CYCS	UQCRC1	9606.ENSP00000307786	9606.ENSP00000203407	0	0	0	0	0.251	0.825	0	0	0.863
CYCS	MAPK1	9606.ENSP00000307786	9606.ENSP00000215832	0	0	0	0	0.055	0	0	0	0.054
CYCS	EEF1A2	9606.ENSP00000307786	9606.ENSP00000217182	0	0	0	0	0.063	0.086	0	0	0.106
CYCS	GAPDHS	9606.ENSP00000307786	9606.ENSP00000222286	0	0	0	0	0.090	0	0	0	0.090
CYCS	PPIF	9606.ENSP00000307786	9606.ENSP00000225174	0	0	0	0	0.165	0	0	0	0.165
CYCS	GAPDH	9606.ENSP00000307786	9606.ENSP00000229239	0	0	0	0	0.128	0	0	0	0.128
CYCS	RPS12	9606.ENSP00000307786	9606.ENSP00000230050	0	0	0	0	0.090	0	0	0	0.090
CYCS	GOT2	9606.ENSP00000307786	9606.ENSP00000245206	0	0	0	0	0.150	0	0	0	0.150
CYCS	TUBA4A	9606.ENSP00000307786	9606.ENSP00000248437	0	0	0	0	0.063	0	0	0	0.062
CYCS	PMPCB	9606.ENSP00000307786	9606.ENSP00000249269	0	0	0	0	0.249	0.730	0	0	0.788
CYCS	RPS16	9606.ENSP00000307786	9606.ENSP00000251453	0	0	0	0	0.149	0	0	0	0.149
CYCS	HBA2	9606.ENSP00000307786	9606.ENSP00000251595	0	0	0	0	0.052	0	0	0	0.051
CYCS	SNAP25	9606.ENSP00000307786	9606.ENSP00000254976	0	0	0	0	0	0	0	0	0.041
CYCS	TIMM10	9606.ENSP00000307786	9606.ENSP00000257245	0	0	0	0	0.231	0	0	0	0.231
CYCS	SYT1	9606.ENSP00000307786	9606.ENSP00000261205	0	0	0	0	0	0	0	0	0.041
CYCS	RPL8	9606.ENSP00000307786	9606.ENSP00000262584	0	0	0	0	0.172	0	0	0	0.172
CYCS	VDAC1	9606.ENSP00000307786	9606.ENSP00000265333	0	0	0	0	0.204	0.404	0	0	0.505
CYCS	SPG7	9606.ENSP00000307786	9606.ENSP00000268704	0	0	0	0	0.067	0	0	0	0.067
CYCS	RPS11	9606.ENSP00000307786	9606.ENSP00000270625	0	0	0	0	0.138	0	0	0	0.138
CYCS	RPS27A	9606.ENSP00000307786	9606.ENSP00000272317	0	0	0	0	0.141	0.413	0	0	0.474
CYCS	GLUD1	9606.ENSP00000307786	9606.ENSP00000277865	0	0	0	0	0.144	0	0	0	0.144
CYCS	RPS3	9606.ENSP00000307786	9606.ENSP00000278572	0	0	0	0	0.115	0	0	0	0.115
CYCS	SYN1	9606.ENSP00000307786	9606.ENSP00000295987	0	0	0	0	0	0	0	0	0.041
CYCS	RPS23	9606.ENSP00000307786	9606.ENSP00000296674	0	0	0	0	0.086	0	0	0	0.086
CYCS	UQCRFS1	9606.ENSP00000307786	9606.ENSP00000306397	0	0	0	0	0.854	0.881	0	0	0.981
CYCS	RPL15	9606.ENSP00000307786	9606.ENSP00000309334	0	0	0	0	0.146	0	0	0	0.146
CYCS	HMGCS1	9606.ENSP00000307786	9606.ENSP00000322706	0	0	0	0	0.064	0	0	0	0.063
CYCS	ITM2B	9606.ENSP00000307786	9606.ENSP00000367828	0	0	0	0	0	0	0	0	0.041
CYCS	H3F3A	9606.ENSP00000307786	9606.ENSP00000355778	0	0	0	0	0.062	0	0	0	0.061
CYCS	PLP1	9606.ENSP00000307786	9606.ENSP00000481006	0	0	0	0	0	0	0	0	0.041
CYCS	MOG	9606.ENSP00000307786	9606.ENSP00000366095	0	0	0	0	0	0	0	0	0.041
CYCS	GPT2	9606.ENSP00000307786	9606.ENSP00000345282	0	0	0	0	0	0	0	0	0.041
CYCS	HMGCS2	9606.ENSP00000307786	9606.ENSP00000358414	0	0	0	0	0	0	0	0	0.041
CYCS	PBX1	9606.ENSP00000307786	9606.ENSP00000405890	0	0	0	0	0	0	0	0	0.041
CYCS	HADHB	9606.ENSP00000307786	9606.ENSP00000325136	0	0	0	0	0.083	0	0	0	0.083
CYCS	VAMP2	9606.ENSP00000307786	9606.ENSP00000314214	0	0	0	0	0.063	0	0	0	0.062
CYCS	HBA1	9606.ENSP00000307786	9606.ENSP00000322421	0	0	0	0	0.052	0	0	0	0.051
CYCS	GABRA1	9606.ENSP00000307786	9606.ENSP00000393097	0	0	0	0	0	0	0	0	0.041
CYCS	HBD	9606.ENSP00000307786	9606.ENSP00000369654	0	0	0	0	0.052	0	0	0	0.051
CYCS	STOML2	9606.ENSP00000307786	9606.ENSP00000348886	0	0	0	0	0.129	0	0	0	0.129
CYCS	HBB	9606.ENSP00000307786	9606.ENSP00000333994	0	0	0	0	0.052	0	0	0	0.051
CYCS	DNAJC7	9606.ENSP00000307786	9606.ENSP00000406463	0	0	0	0	0.061	0	0	0	0.060
CYCS	HP	9606.ENSP00000307786	9606.ENSP00000348170	0	0	0	0	0.061	0	0	0	0.060
CYCS	GLUD2	9606.ENSP00000307786	9606.ENSP00000327589	0	0	0	0	0.115	0	0	0	0.115
CYCS	HIST1H4A	9606.ENSP00000307786	9606.ENSP00000479106	0	0	0	0	0.051	0	0	0	0.050
CYCS	HADHA	9606.ENSP00000307786	9606.ENSP00000370023	0	0	0	0	0.067	0	0	0	0.067
CYCS	MAP2	9606.ENSP00000307786	9606.ENSP00000353508	0	0	0	0	0	0	0	0	0.041
CYCS	TIMM9	9606.ENSP00000307786	9606.ENSP00000378588	0	0	0	0	0.121	0	0	0	0.121
CYCS	MBP	9606.ENSP00000307786	9606.ENSP00000380958	0	0	0	0	0	0	0	0	0.041
CYCS	GFAP	9606.ENSP00000307786	9606.ENSP00000468500	0	0	0	0	0.146	0	0	0	0.145
CYCS	TIMM50	9606.ENSP00000307786	9606.ENSP00000445806	0	0	0	0	0.123	0	0	0	0.123
CYCS	PHB2	9606.ENSP00000307786	9606.ENSP00000441875	0	0	0	0	0.208	0	0	0	0.208
CYCS	ESR1	9606.ENSP00000307786	9606.ENSP00000405330	0	0	0	0	0	0	0	0	0.041
CYCS	PSEN1	9606.ENSP00000307786	9606.ENSP00000326366	0	0	0	0	0.064	0	0	0	0.063
CYCS	MDH1	9606.ENSP00000307786	9606.ENSP00000438144	0	0	0	0	0.247	0	0	0	0.247
CYCS	TUFM	9606.ENSP00000307786	9606.ENSP00000322439	0	0	0	0	0.445	0	0	0	0.445
CYCS	TIMM23	9606.ENSP00000307786	9606.ENSP00000464522	0	0	0	0	0.438	0	0	0	0.438
CYCS	EEF1A1	9606.ENSP00000307786	9606.ENSP00000339063	0	0	0	0	0.140	0.086	0	0	0.180
CYCS	GPT	9606.ENSP00000307786	9606.ENSP00000378408	0	0	0	0	0	0	0	0	0.041
CYCS	HADH	9606.ENSP00000307786	9606.ENSP00000474560	0	0	0	0	0.087	0	0	0	0.086
CYCS	PMPCA	9606.ENSP00000307786	9606.ENSP00000360782	0	0	0	0	0.173	0.373	0	0	0.459
CYCS	IDH1	9606.ENSP00000307786	9606.ENSP00000390265	0	0	0	0	0.063	0	0	0	0.062
CYCS	SNCA	9606.ENSP00000307786	9606.ENSP00000338345	0	0	0	0	0	0.379	0	0	0.379
CYCS	IDH2	9606.ENSP00000307786	9606.ENSP00000331897	0	0	0	0	0.063	0	0	0	0.062
CYCS	SLC25A6	9606.ENSP00000307786	9606.ENSP00000370808	0	0	0	0	0.220	0.084	0	0	0.254
CYCS	PHB	9606.ENSP00000307786	9606.ENSP00000479488	0	0	0	0	0.292	0	0	0	0.292
CYCS	MDH2	9606.ENSP00000307786	9606.ENSP00000327070	0	0	0	0	0.524	0	0	0	0.524
CYCS	MT-CO3	9606.ENSP00000307786	9606.ENSP00000354982	0	0	0	0	0.060	0.671	0	0	0.677
CYCS	MT-CO2	9606.ENSP00000307786	9606.ENSP00000354876	0	0	0	0	0.086	0.671	0	0	0.686
CYCS	MT-CO1	9606.ENSP00000307786	9606.ENSP00000354499	0	0	0	0	0.080	0.731	0	0	0.741
DDHD1	SPG7	9606.ENSP00000327104	9606.ENSP00000268704	0	0	0	0	0.063	0	0	0	0.062
DDHD1	PLP1	9606.ENSP00000327104	9606.ENSP00000481006	0	0	0	0	0	0	0	0	0.041
DDHD1	RIMS1	9606.ENSP00000327104	9606.ENSP00000428417	0	0	0	0	0.064	0	0	0	0.063
DDHD1	FAM222A	9606.ENSP00000327104	9606.ENSP00000443292	0	0	0	0	0	0	0	0	0.041
DDHD1	DDHD2	9606.ENSP00000327104	9606.ENSP00000380352	0	0	0	0.603	0.055	0	0	0	0.054
DDHD2	EEF1A2	9606.ENSP00000380352	9606.ENSP00000217182	0	0	0	0	0	0.190	0	0	0.190
DDHD2	SPG7	9606.ENSP00000380352	9606.ENSP00000268704	0	0	0	0	0.063	0	0	0	0.062
DDHD2	DNAJC7	9606.ENSP00000380352	9606.ENSP00000406463	0	0	0	0	0.055	0	0	0	0.054
DDHD2	PLP1	9606.ENSP00000380352	9606.ENSP00000481006	0	0	0	0	0	0	0	0	0.041
DDHD2	FAM222A	9606.ENSP00000380352	9606.ENSP00000443292	0	0	0	0	0	0	0	0	0.041
DNAJC7	UQCRC1	9606.ENSP00000406463	9606.ENSP00000203407	0	0	0	0	0	0.157	0	0	0.156
DNAJC7	GAPDH	9606.ENSP00000406463	9606.ENSP00000229239	0	0	0	0	0	0	0	0	0.041
DNAJC7	PMPCB	9606.ENSP00000406463	9606.ENSP00000249269	0	0	0	0	0.042	0.157	0	0	0.157
DNAJC7	RPL8	9606.ENSP00000406463	9606.ENSP00000262584	0	0	0	0	0.098	0.050	0	0	0.106
DNAJC7	SNCA	9606.ENSP00000406463	9606.ENSP00000338345	0	0	0	0	0	0	0	0	0.041
DNAJC7	PMPCA	9606.ENSP00000406463	9606.ENSP00000360782	0	0	0	0	0.079	0.157	0	0	0.191
DNAJC7	ESR1	9606.ENSP00000406463	9606.ENSP00000405330	0	0	0	0	0	0.190	0	0	0.190
DNAJC7	GFAP	9606.ENSP00000406463	9606.ENSP00000468500	0	0	0	0	0	0	0	0	0.041
EEF1A1	HSD17B10	9606.ENSP00000339063	9606.ENSP00000168216	0	0	0	0	0.081	0.363	0	0	0.389
EEF1A1	MAPK1	9606.ENSP00000339063	9606.ENSP00000215832	0	0	0	0	0	0.168	0	0	0.167
EEF1A1	EEF1A2	9606.ENSP00000339063	9606.ENSP00000217182	0	0	0	0.985	0.045	0.959	0	0	0.959
EEF1A1	GAPDHS	9606.ENSP00000339063	9606.ENSP00000222286	0	0	0	0	0.151	0.068	0	0	0.175
EEF1A1	STX1A	9606.ENSP00000339063	9606.ENSP00000222812	0	0	0	0	0.062	0	0	0	0.061
EEF1A1	PPIF	9606.ENSP00000339063	9606.ENSP00000225174	0	0	0	0	0.064	0.050	0	0	0.072
EEF1A1	RPL19	9606.ENSP00000339063	9606.ENSP00000225430	0	0	0	0	0.762	0.958	0	0	0.989
EEF1A1	GAPDH	9606.ENSP00000339063	9606.ENSP00000229239	0	0	0	0	0.335	0.380	0	0	0.570
EEF1A1	RPS12	9606.ENSP00000339063	9606.ENSP00000230050	0	0	0	0	0.836	0.958	0	0	0.992
EEF1A1	GOT2	9606.ENSP00000339063	9606.ENSP00000245206	0	0	0	0	0.164	0	0	0	0.164
EEF1A1	TUBA4A	9606.ENSP00000339063	9606.ENSP00000248437	0	0	0	0	0.063	0.392	0	0	0.406
EEF1A1	RPS16	9606.ENSP00000339063	9606.ENSP00000251453	0	0	0	0	0.895	0.972	0	0	0.997
EEF1A1	HBA2	9606.ENSP00000339063	9606.ENSP00000251595	0	0	0	0	0.058	0	0	0	0.057
EEF1A1	RPL8	9606.ENSP00000339063	9606.ENSP00000262584	0	0	0	0	0.828	0.960	0	0	0.992
EEF1A1	VDAC1	9606.ENSP00000339063	9606.ENSP00000265333	0	0	0	0	0.064	0	0	0	0.063
EEF1A1	RPS11	9606.ENSP00000339063	9606.ENSP00000270625	0	0	0	0	0.766	0.973	0	0	0.993
EEF1A1	RPS27A	9606.ENSP00000339063	9606.ENSP00000272317	0	0	0	0	0.739	0.959	0	0	0.988
EEF1A1	GLUD1	9606.ENSP00000339063	9606.ENSP00000277865	0	0	0	0	0.063	0.151	0	0	0.170
EEF1A1	RPS3	9606.ENSP00000339063	9606.ENSP00000278572	0	0	0	0	0.956	0.807	0	0	0.991
EEF1A1	UBXN1	9606.ENSP00000339063	9606.ENSP00000294119	0	0	0	0	0.155	0	0	0	0.154
EEF1A1	SYN1	9606.ENSP00000339063	9606.ENSP00000295987	0	0	0	0	0.062	0	0	0	0.061
EEF1A1	RPS23	9606.ENSP00000339063	9606.ENSP00000296674	0	0	0	0	0.664	0.972	0	0	0.990
EEF1A1	RPS9	9606.ENSP00000339063	9606.ENSP00000302896	0	0	0	0	0.780	0.959	0	0	0.990
EEF1A1	UQCRFS1	9606.ENSP00000339063	9606.ENSP00000306397	0	0	0	0	0	0	0	0	0.041
EEF1A1	RPL15	9606.ENSP00000339063	9606.ENSP00000309334	0	0	0	0	0.934	0.971	0	0	0.998
EEF1A1	HIST1H2BC	9606.ENSP00000339063	9606.ENSP00000321744	0	0	0	0	0.049	0.050	0	0	0.057
EEF1A1	HBA1	9606.ENSP00000339063	9606.ENSP00000322421	0	0	0	0	0.058	0	0	0	0.057
EEF1A1	TUFM	9606.ENSP00000339063	9606.ENSP00000322439	0	0	0	0.725	0.170	0	0	0	0.170
EEF1A1	PSEN1	9606.ENSP00000339063	9606.ENSP00000326366	0	0	0	0	0.054	0	0	0	0.053
EEF1A1	MDH2	9606.ENSP00000339063	9606.ENSP00000327070	0	0	0	0	0.117	0	0	0	0.117
EEF1A1	GLUD2	9606.ENSP00000339063	9606.ENSP00000327589	0	0	0	0	0.063	0.151	0	0	0.170
EEF1A1	IDH2	9606.ENSP00000339063	9606.ENSP00000331897	0	0	0	0	0.055	0	0	0	0.054
EEF1A1	HBB	9606.ENSP00000339063	9606.ENSP00000333994	0	0	0	0	0.058	0	0	0	0.057
EEF1A1	SNCA	9606.ENSP00000339063	9606.ENSP00000338345	0	0	0	0	0.063	0.080	0	0	0.101
EEF1A1	STOML2	9606.ENSP00000339063	9606.ENSP00000348886	0	0	0	0	0.096	0.087	0	0	0.139
EEF1A1	RIMS1	9606.ENSP00000339063	9606.ENSP00000428417	0	0	0	0	0.063	0	0	0	0.062
EEF1A1	GFAP	9606.ENSP00000339063	9606.ENSP00000468500	0	0	0	0	0.062	0	0	0	0.061
EEF1A1	SYN2	9606.ENSP00000339063	9606.ENSP00000480050	0	0	0	0	0.063	0	0	0	0.062
EEF1A1	TIMM9	9606.ENSP00000339063	9606.ENSP00000378588	0	0	0	0	0.094	0	0	0	0.094
EEF1A1	ESR1	9606.ENSP00000339063	9606.ENSP00000405330	0	0	0	0	0	0.064	0	0	0.063
EEF1A1	MT-CO3	9606.ENSP00000339063	9606.ENSP00000354982	0	0	0	0	0.081	0	0	0	0.080
EEF1A1	HIST2H3A	9606.ENSP00000339063	9606.ENSP00000385479	0	0	0	0	0.061	0	0	0	0.060
EEF1A1	HIST1H3G	9606.ENSP00000339063	9606.ENSP00000484638	0	0	0	0	0.061	0	0	0	0.060
EEF1A1	HIST1H3D	9606.ENSP00000339063	9606.ENSP00000366999	0	0	0	0	0.061	0	0	0	0.060
